,Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price,Cluster
2547,CT,80548,WEST HARTFORD,ON,RESTAURANT,0.0,1.000001,0.0,0.0,0.0,0.0,1.000001,1,3,3,0.083333417,215.9397841,0.0
2548,CT,95666,LEDYARD,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.333334,0.0,0.0,0.0,0.333334,1,2,2,0.027777833,281.9394361,0.0
2549,CT,60260,STONINGTON,ON,RESTAURANT,0.0,0.0,1.500002,0.0,0.0,0.0,1.500002,1,8,7,0.125000167,269.9396401,0.0
2550,CT,61713,BRISTOL,OFF,LIQUOR/PACKAGE STORE,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,215.9402159,1.0
2551,CT,80362,STONINGTON,ON,BAR/TAVERN,0.0,0.0,0.666666,0.0,0.0,0.0,0.666666,1,2,2,0.0555555,269.9402699,0.0
2552,CT,23483,WESTPORT,ON,RESTAURANT,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1,2,2,0.041666667,273.94,1.0
2553,CT,24870,BRIDGEPORT,OFF,LIQUOR/PACKAGE STORE,0.0,0.333333,0.333334,0.0,0.0,0.0,0.666667,1,3,3,0.055555583,242.9398785,0.0
2554,CT,23309,STRATFORD,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.5,0.0,0.333333,0.833333,1,1,1,0.069444417,423.5401694,1.0
2555,CT,76473,NEW LONDON,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,545.9389081,0.0
2556,CT,30327,WASHINGTON,ON,HOTEL/ MOTEL,0.0,0.5,0.0,0.333334,0.0,0.666667,1.500001,1,3,3,0.125000083,386.6064089,0.0
2557,CT,35934,RIVERSIDE,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,1,1,1,0.013888917,365.9392681,1.0
2558,CT,47555,SOUTH KENT,ON,RECREATION/ ENTERTAINMENT,0.0,0.166667,0.333334,0.0,0.0,0.0,0.500001,1,2,1,0.04166675,255.9394881,1.0
2559,CT,15703,NEW HAVEN,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,545.9389081,1.0
2560,CT,63103,MARLBOROUGH,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,203.9395921,0.0
2561,CT,12759,WESTPORT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,1,1,1,0.02777775,365.9403659,0.0
2562,CT,87111,NEW MILFORD,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,257.9402579,0.0
2563,CT,40637,NEW HAVEN,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,1,1,1,0.02777775,365.9403659,1.0
2564,CT,55984,NEW HAVEN,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1,1,1,0.02777775,545.9405459,0.0
2565,CT,83891,NEW CANAAN,ON,RESTAURANT,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,545.9389081,1.0
2566,CT,14876,BRIDGEPORT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1,2,1,0.041666667,257.94,0.0
2567,CT,98108,SUFFIELD,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,2,0.083333333,281.94,1.0
2568,CT,72193,MONROE,OFF,LIQUOR/PACKAGE STORE,0.0,0.333333,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,215.9402159,0.0
2569,CT,27816,NEW MILFORD,ON,RESTAURANT,0.0,1.333334,0.0,0.0,0.0,0.0,1.333334,1,6,3,0.111111167,205.4398973,0.0
2570,CT,91007,MILLDALE,OFF,CONVENIENCE/ GAS,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,191.9396161,0.0
2571,CT,31487,KENT,ON,BAR/TAVERN,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,203.9395921,2.0
2572,CT,33089,SHELTON,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,545.9389081,0.0
2573,CT,81324,NORWALK,ON,RESTAURANT,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,281.9394361,0.0
2574,CT,62581,BRIDGEPORT,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,1,1,1,0.055555583,545.939727,1.0
2575,CT,28692,EAST WINDSOR,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.333334,0.333334,1,2,2,0.027777833,545.9389081,1.0
2576,CT,17233,WEST HARTFORD,OFF,LIQUOR/PACKAGE STORE,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.999999,1,1,1,0.08333325,275.9402759,0.0
2577,CT,21738,WINDSOR LOCKS,ON,BAR/TAVERN,0.0,0.0,2.500004,0.0,0.0,0.0,2.500004,1,14,8,0.208333667,273.9395617,1.0
2578,CT,29459,VERNON ROCKVILLE,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,281.9394361,1.0
2579,CT,82947,NEW BRITAIN,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,257.9402579,1.0
2580,CT,29097,NEW HARTFORD,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,203.9395921,1.0
2581,CT,28271,GUILFORD,ON,RESTAURANT,0.0,0.0,0.666667,0.0,0.0,0.666667,1.333334,1,2,2,0.111111167,404.9397975,1.0
2582,CT,24611,COLCHESTER,OFF,LIQUOR/PACKAGE STORE,-0.166667,0.0,0.0,0.0,0.0,0.0,-0.166667,0,0,0,-1.0,-185.9396281,0.0
2584,WI,98008,LA CROSSE,ON,BAR/TAVERN,11.166667,0.0,0.0,0.0,0.0,0.166667,11.333334,1,8,6,0.9444445,0.0,1.0
2585,WI,24754,BELLEVILLE,ON,RESTAURANT,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1,7,5,0.666666667,0.0,0.0
2586,WI,43749,BROOKFIELD,ON,RESTAURANT,6.833333,1.0,0.166667,0.0,0.0,0.0,8.0,1,7,5,0.666666667,0.0,1.0
2587,WI,71245,LAKE GENEVA,ON,BAR/TAVERN,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1,6,5,0.5,0.0,0.0
2588,WI,42784,WINNECONNE,ON,RESTAURANT,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1,5,5,0.416666667,0.0,1.0
2589,WI,22881,SHEBOYGAN,OFF,LIQUOR/PACKAGE STORE,5.0,3.166667,1.166667,0.0,0.0,0.0,9.333334,1,6,5,0.777777833,0.0,2.0
2590,WI,79240,MILWAUKEE,ON,RESTAURANT,4.5,0.166667,0.166667,0.0,0.0,0.166667,5.000001,1,6,6,0.41666675,0.0,0.0
2591,WI,46532,MILWAUKEE,ON,BAR/TAVERN,4.5,0.0,0.0,0.0,0.0,0.0,4.5,1,6,4,0.375,0.0,0.0
2592,WI,21901,HOLMEN,OFF,SUPERMARKET,4.5,1.5,0.0,0.0,0.0,0.0,6.0,1,6,6,0.5,0.0,0.0
2593,WI,91406,OAK CREEK,ON,RESTAURANT,4.333333,1.0,0.166667,0.0,0.0,0.0,5.5,1,4,4,0.458333333,0.0,0.0
2594,WI,57419,MADISON,OFF,SUPERMARKET,4.0,3.333333,1.666667,0.0,0.0,0.0,9.0,1,7,5,0.75,0.0,1.0
2595,WI,27397,MILWAUKEE,ON,RESTAURANT,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1,2,2,0.333333333,0.0,0.0
2596,WI,16301,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,3.833332,2.5,8.833334,0.0,0.0,0.333333,15.499999,1,9,7,1.291666583,0.0,2.0
2597,WI,77103,OAK CREEK,OFF,LIQUOR/PACKAGE STORE,3.666667,2.666667,1.0,0.0,0.0,0.0,7.333334,1,6,5,0.611111167,0.0,0.0
2598,WI,97424,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,3.666667,3.0,2.333333,0.0,0.0,0.0,9.0,1,2,2,0.75,0.0,0.0
2599,WI,33936,MENOMONEE FALLS,OFF,SUPERMARKET,3.666666,4.666667,0.0,0.0,0.0,0.0,8.333333,1,4,4,0.694444417,0.0,0.0
2600,WI,30957,ONALASKA,OFF,SUPERMARKET,3.5,2.5,0.0,0.0,0.0,0.0,6.0,1,4,4,0.5,0.0,0.0
2601,WI,96644,MILWAUKEE,ON,RESTAURANT,3.333333,1.0,0.166667,0.0,0.0,0.0,4.5,1,4,3,0.375,0.0,0.0
2602,WI,64726,MENASHA,OFF,SUPERMARKET,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1,3,3,0.25,0.0,1.0
2603,WI,70102,FOND DU LAC,ON,BAR/TAVERN,3.0,13.333333,0.0,0.0,0.0,0.0,16.333333,1,12,9,1.361111083,0.0,1.0
2604,WI,76876,WAUKESHA,OFF,SUPERMARKET,3.0,3.0,2.0,0.0,0.0,0.0,8.0,1,5,5,0.666666667,0.0,0.0
2605,WI,62152,KENOSHA,OFF,SUPERMARKET,3.0,2.0,2.0,0.0,0.0,0.0,7.0,1,1,1,0.583333333,0.0,0.0
2606,WI,69854,MADISON,OFF,SMALL GROCERY STORE,2.666667,0.5,0.0,0.0,0.0,0.0,3.166667,1,3,3,0.263888917,0.0,0.0
2607,WI,18057,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,2.666667,0.5,0.0,0.0,0.0,0.0,3.166667,1,3,3,0.263888917,0.0,0.0
2608,WI,37805,MADISON,OFF,LIQUOR/PACKAGE STORE,2.666666,2.500001,0.0,0.0,0.0,0.0,5.166667,1,5,5,0.430555583,0.0,0.0
2609,WI,17917,WAUSAU,ON,BAR/TAVERN,2.333333,2.666666,1.333333,0.0,0.0,0.166667,6.499999,1,5,4,0.541666583,0.0,0.0
2610,WI,38204,SHEBOYGAN,ON,BAR/TAVERN,2.166667,0.0,0.0,0.0,0.0,0.0,2.166667,1,2,2,0.180555583,0.0,0.0
2611,WI,96479,APPLETON,OFF,SUPERMARKET,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1,2,2,0.25,0.0,0.0
2612,WI,31218,DE PERE,OFF,LIQUOR/PACKAGE STORE,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,0.0,0.0
2613,WI,13301,BURLINGTON,OFF,LIQUOR/PACKAGE STORE,2.0,0.833333,1.0,0.0,1.0,0.166667,5.0,1,5,5,0.416666667,0.0,0.0
2614,WI,24218,WALWORTH,OFF,SUPERMARKET,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,0.0,0.0
2615,WI,42062,TWIN LAKES,OFF,SUPERMARKET,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,0.0,2.0
2616,WI,93227,MADISON,OFF,SUPERMARKET,2.0,1.166667,1.333332,0.0,0.0,0.0,4.499999,1,5,5,0.374999917,0.0,0.0
2617,WI,62383,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1,2,2,0.25,0.0,0.0
2618,WI,44276,MUKWONAGO,OFF,LIQUOR/PACKAGE STORE,1.666667,1.333333,1.333333,0.0,0.0,0.0,4.333333,1,3,3,0.361111083,0.0,0.0
2619,WI,47088,MILWAUKEE,OFF,SUPERMARKET,1.666667,1.166666,0.0,0.0,0.0,0.0,2.833333,1,7,5,0.236111083,0.0,0.0
2620,WI,70293,SUSSEX,OFF,LIQUOR/PACKAGE STORE,1.666666,1.0,1.0,0.0,0.0,0.0,3.666666,1,3,3,0.3055555,0.0,1.0
2621,WI,93427,RACINE,OFF,LIQUOR/PACKAGE STORE,1.666666,1.999999,0.999999,0.0,0.0,0.0,4.666664,1,5,5,0.388888667,0.0,1.0
2622,WI,82320,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,1.5,8.833334,1.666666,0.0,0.0,0.0,12.0,1,9,8,1.0,0.0,0.0
2623,WI,81099,SHEBOYGAN,OFF,SUPERMARKET,1.5,1.0,1.0,0.0,0.0,0.0,3.5,1,1,1,0.291666667,0.0,1.0
2624,WI,83205,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,1.333334,0.333333,1.5,0.0,0.0,0.0,3.166667,1,2,2,0.263888917,0.0,0.0
2625,WI,68303,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,1.333334,2.333333,1.333333,0.0,0.0,0.0,5.0,1,5,5,0.416666667,0.0,1.0
2626,WI,23019,SHEBOYGAN,OFF,SUPERMARKET,1.333333,1.0,1.0,0.0,0.0,0.0,3.333333,1,3,2,0.27777775,0.0,1.0
2627,WI,92254,MILWAUKEE,ON,RESTAURANT,1.333333,2.0,0.166667,0.0,0.0,0.0,3.5,1,2,2,0.291666667,0.0,0.0
2628,WI,83644,MADISON,ON,RESTAURANT,1.333333,1.0,0.166667,0.0,0.0,0.0,2.5,1,1,1,0.208333333,0.0,0.0
2629,WI,17582,BROOKFIELD,OFF,LIQUOR/PACKAGE STORE,1.333333,1.0,0.0,0.0,0.0,0.0,2.333333,1,1,1,0.194444417,0.0,1.0
2630,WI,97861,MILWAUKEE,ON,RESTAURANT,1.333333,1.0,0.166667,0.0,0.0,0.0,2.5,1,1,1,0.208333333,0.0,1.0
2631,WI,25266,MADISON,OFF,LIQUOR/PACKAGE STORE,1.166667,2.833333,0.666667,0.0,0.0,0.500001,5.166668,1,5,5,0.430555667,0.0,1.0
2632,WI,77717,MILWAUKEE,ON,BAR/TAVERN,1.166667,0.166667,0.0,0.0,0.0,0.0,1.333334,1,2,1,0.111111167,0.0,0.0
2633,WI,54017,PEWAUKEE,ON,BAR/TAVERN,1.166667,0.0,0.0,0.0,0.0,0.0,1.166667,1,2,2,0.09722225,0.0,0.0
2634,WI,57314,CUDAHY,OFF,LIQUOR/PACKAGE STORE,1.166667,0.0,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,0.0
2635,WI,95768,UNION GROVE,OFF,LIQUOR/PACKAGE STORE,1.166667,1.166667,0.0,0.0,0.0,0.0,2.333334,1,1,1,0.1944445,0.0,1.0
2636,WI,85748,LA CROSSE,ON,BAR/TAVERN,1.166667,0.0,0.0,0.0,0.0,0.0,1.166667,1,2,2,0.09722225,0.0,0.0
2637,WI,34616,MADISON,ON,BAR/TAVERN,1.166666,0.0,0.0,0.0,0.0,0.0,1.166666,1,1,1,0.097222167,0.0,0.0
2638,WI,25390,MENOMONEE FALLS,ON,RESTAURANT,1.166666,0.0,0.0,0.0,0.0,0.0,1.166666,1,1,1,0.097222167,0.0,1.0
2639,WI,32476,WISCONSIN DELLS,OFF,LIQUOR/PACKAGE STORE,1.166666,0.5,0.0,0.0,0.0,0.0,1.666666,1,5,4,0.138888833,0.0,1.0
2640,WI,79239,KENOSHA,OFF,LIQUOR/PACKAGE STORE,1.166666,0.0,0.0,0.0,0.0,0.0,1.166666,1,1,1,0.097222167,0.0,0.0
2641,WI,77429,NEW LONDON,OFF,SUPERMARKET,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
2642,WI,59945,MILWAUKEE,ON,RESTAURANT,1.0,0.0,1.166667,0.0,0.0,0.0,2.166667,1,2,2,0.180555583,0.0,1.0
2643,WI,31842,MADISON,OFF,LIQUOR/PACKAGE STORE,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,2,2,0.166666667,0.0,0.0
2644,WI,79122,MADISON,OFF,LIQUOR/PACKAGE STORE,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
2645,WI,75894,MILWAUKEE,ON,BAR/TAVERN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
2646,WI,40998,WALES,ON,RESTAURANT,1.0,1.333334,0.5,0.0,0.0,0.0,2.833334,1,2,2,0.236111167,0.0,1.0
2647,WI,41458,KENOSHA,OFF,SUPERMARKET,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,1,1,0.25,0.0,0.0
2648,WI,46140,COLGATE,ON,BAR/TAVERN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
2649,WI,36600,MADISON,ON,BAR/TAVERN,1.0,0.666667,0.666667,0.0,0.0,0.0,2.333334,1,1,1,0.1944445,0.0,1.0
2650,WI,30134,FRANKSVILLE,OFF,LIQUOR/PACKAGE STORE,1.0,0.666667,0.666667,0.0,0.0,0.0,2.333334,1,1,1,0.1944445,0.0,0.0
2651,WI,74265,FOND DU LAC,OFF,LIQUOR/PACKAGE STORE,1.0,0.5,0.0,0.0,0.0,0.0,1.5,1,2,2,0.125,0.0,1.0
2652,WI,45461,MIDDLETON,OFF,LIQUOR/PACKAGE STORE,1.0,0.5,0.5,0.0,0.0,0.0,2.0,1,2,2,0.166666667,0.0,0.0
2653,WI,90040,MADISON,ON,BAR/TAVERN,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
2654,WI,46603,RACINE,OFF,LIQUOR/PACKAGE STORE,1.0,0.666667,0.666667,0.0,0.0,0.0,2.333334,1,1,1,0.1944445,0.0,0.0
2655,WI,24519,ELKHORN,OFF,CONVENIENCE/ GAS,0.833334,0.0,0.333333,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,0.0
2656,WI,23399,MADISON,ON,BAR/TAVERN,0.833333,2.166667,0.166667,0.0,0.0,0.0,3.166667,1,3,3,0.263888917,0.0,1.0
2657,WI,43154,SCHOFIELD,OFF,LIQUOR/PACKAGE STORE,0.833333,0.666666,0.333333,0.0,0.5,0.333333,2.666665,1,3,3,0.222222083,0.0,1.0
2658,WI,86295,APPLETON,ON,BAR/TAVERN,0.666667,0.0,1.0,0.0,0.0,0.0,1.666667,1,4,4,0.138888917,0.0,1.0
2659,WI,24843,KENOSHA,OFF,SMALL GROCERY STORE,0.666667,0.5,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,0.0
2660,WI,91255,GREEN BAY,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.5,0.0,0.0,0.166667,2.000001,1,1,1,0.16666675,0.0,1.0
2661,WI,12966,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0.666667,0.5,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,1.0
2662,WI,55910,GREEN BAY,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.5,0.0,0.0,0.166667,2.000001,1,1,1,0.16666675,0.0,0.0
2663,WI,24033,MILWAUKEE,ON,BAR/TAVERN,0.666667,0.5,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,1.0
2664,WI,80307,HARTLAND,ON,BAR/TAVERN,0.666666,0.666666,0.0,0.0,0.0,0.0,1.333332,1,2,1,0.111111,0.0,1.0
2665,WI,30051,MILWAUKEE,ON,BAR/TAVERN,0.666666,0.5,0.0,0.0,0.0,0.0,1.166666,1,1,1,0.097222167,0.0,1.0
2666,WI,39782,MADISON,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.166667,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,2.0
2667,WI,34527,MADISON,ON,RESTAURANT,0.5,0.5,0.166667,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,1.0
2668,WI,11292,SHAWANO,ON,RESTAURANT,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
2669,WI,14775,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0.5,0.333333,0.333333,0.0,0.0,0.0,1.166666,1,1,1,0.097222167,0.0,1.0
2670,WI,23491,GREEN BAY,ON,BAR/TAVERN,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,0.0
2671,WI,82977,MILWAUKEE,ON,RESTAURANT,0.5,2.0,0.0,0.0,0.0,0.0,2.5,1,3,3,0.208333333,0.0,1.0
2672,WI,94358,MILWAUKEE,ON,RESTAURANT,0.5,0.666667,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,1.0
2673,WI,22561,WAUSAU,ON,RESTAURANT,0.333334,23.833334,0.333334,0.0,0.0,0.333334,24.833336,1,17,6,2.069444667,0.0,1.0
2674,WI,71991,MADISON,ON,BAR/TAVERN,0.333334,0.0,0.0,0.0,0.0,0.0,0.333334,1,2,2,0.027777833,0.0,1.0
2675,WI,64271,HUDSON,ON,RESTAURANT,0.333334,0.333333,0.0,0.0,0.0,0.0,0.666667,1,2,2,0.055555583,0.0,1.0
2676,WI,45901,MILWAUKEE,ON,BAR/TAVERN,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
2677,WI,78832,WAUKESHA,OFF,LIQUOR/PACKAGE STORE,0.333333,0.0,2.0,0.0,0.0,0.0,2.333333,1,1,1,0.194444417,0.0,1.0
2678,WI,68415,MUSKEGO,ON,BAR/TAVERN,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,0.0
2679,WI,94099,ELKHORN,ON,RECREATION/ ENTERTAINMENT,0.333333,0.333333,0.333333,0.0,0.0,0.166667,1.166666,1,1,1,0.097222167,0.0,1.0
2680,WI,16492,BELOIT,ON,RESTAURANT,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.999999,1,1,1,0.08333325,0.0,1.0
2681,WI,80014,KAUKAUNA,ON,BAR/TAVERN,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,1,1,1,0.02777775,0.0,1.0
2682,WI,97339,MARSHFIELD,ON,RESTAURANT,0.333333,3.0,0.0,0.0,0.0,0.0,3.333333,1,2,2,0.27777775,0.0,1.0
2683,WI,29369,ELKHORN,ON,HOTEL/ MOTEL,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2684,WI,11566,LA CROSSE,ON,BAR/TAVERN,0.166667,2.666665,0.0,0.0,0.0,0.0,2.833332,1,9,7,0.236111,0.0,1.0
2685,WI,79493,LA CROSSE,OFF,SUPERMARKET,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,0.0,1.0
2686,WI,31351,SHEBOYGAN,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,0.0,1.0
2687,WI,64502,SHEBOYGAN,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,0.0,0.0
2688,WI,79309,MADISON,ON,RESTAURANT,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2689,WI,48249,MADISON,ON,BAR/TAVERN,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,2,1,0.027777833,0.0,1.0
2690,WI,42827,SHEBOYGAN,ON,BAR/TAVERN,0.166667,0.166667,0.0,0.0,0.0,0.0,0.333334,1,1,1,0.027777833,0.0,0.0
2691,WI,12371,BROOKFIELD,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,0.0
2692,WI,84348,GILLETT,ON,RESTAURANT,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.500001,1,1,1,0.04166675,0.0,0.0
2693,WI,12454,MILWAUKEE,ON,BAR/TAVERN,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2694,WI,37973,RIVER FALLS,OFF,LIQUOR/PACKAGE STORE,0.166667,0.333333,0.333333,0.0,0.0,0.333333,1.166666,1,1,1,0.097222167,0.0,0.0
2695,WI,88841,HUDSON,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2696,WI,91825,MILWAUKEE,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1,1,1,0.02777775,0.0,1.0
2697,WI,85574,SHEBOYGAN,OFF,LIQUOR/PACKAGE STORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0
2698,WI,99848,OSHKOSH,OFF,SMALL GROCERY STORE,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1,2,2,0.25,0.0,1.0
2699,WI,31504,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0.0,1.166667,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,0.0
2700,WI,33256,WATERFORD,ON,BAR/TAVERN,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.500001,1,1,1,0.04166675,0.0,4.0
2701,WI,25075,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0.0,1.166667,0.0,0.0,0.0,0.0,1.166667,1,1,1,0.09722225,0.0,1.0
2702,WI,94468,STURGEON BAY,ON,HOTEL/ MOTEL,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
2703,WI,55011,MADISON,ON,RESTAURANT,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,3,2,0.333333333,0.0,1.0
2704,WI,51624,LA CROSSE,ON,RESTAURANT,0.0,0.500001,0.0,0.0,0.0,0.0,0.500001,1,3,3,0.04166675,0.0,1.0
2705,WI,87523,EAU CLAIRE,ON,BAR/TAVERN,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2706,WI,70568,SHAWANO,OFF,SMALL GROCERY STORE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0.083333333,0.0,1.0
2707,WI,40925,MILWAUKEE,ON,HOTEL/ MOTEL,0.0,0.0,0.0,0.0,50.5,3.5,54.0,1,4,3,4.5,0.0,1.0
2708,WI,42591,LAKE GENEVA,ON,BAR/TAVERN,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,1,1,1,0.013888917,0.0,1.0
2709,WI,42329,LA CROSSE,ON,BAR/TAVERN,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,1,1,0.041666667,0.0,1.0
2710,WI,61157,MILWAUKEE,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2711,WI,45080,LAKE GENEVA,ON,RESTAURANT,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2712,WI,47217,MILWAUKEE,ON,RESTAURANT,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,1.0
2713,WI,53879,LA CROSSE,ON,RECREATION/ ENTERTAINMENT,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,1,3,3,0.055555583,0.0,1.0
2714,WI,47311,MALONE,ON,BAR/TAVERN,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,1,1,1,0.013888917,0.0,0.0
