Dist. STATE,Account ID,City,OnOff Premises,Classes of Trade,Siempre Plata,Siempre Reposado,Siempre Anejo,Siempre Supremo,Siempre Rebel Cask,Siempre Exclusivo Vivo,Total Cases,Did Buys,# Purchases,# Months Purchased,Rate of Sale: Units / Month,Ave Unit Price
CT,48859,HARTFORD,ON,CONCESSIONAIRE,0,0.166667,0.5,0,0,0,0.666667,1,2,2,0.055555583,262.4398688
CT,75551,TORRINGTON,OFF,LIQUOR/PACKAGE STORE,0,1.166667,0,0,0,0,1.166667,1,4,4,0.09722225,203.9399417
CT,83785,NEW HAVEN,OFF,LIQUOR/PACKAGE STORE,0,0.5,0,0,0,0,0.5,1,1,1,0.041666667,203.94
CT,62294,EAST HARTFORD,OFF,LIQUOR/PACKAGE STORE,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,257.9394841
CT,90278,SHELTON,OFF,LIQUOR/PACKAGE STORE,0,0,0.5,0,0,0,0.5,1,1,1,0.041666667,257.94
CT,92173,STAMFORD,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0.5,0,0.5,1,1,1,0.041666667,365.94
CT,74981,FAIRFIELD,ON,RESTAURANT,0,0,0,0,0.333333,0,0.333333,1,1,1,0.02777775,365.9403659
CT,10329,WALLINGFORD,ON,RESTAURANT,0,0.833335,0,0,0,0,0.833335,1,5,5,0.069444583,201.5395969
CT,94902,WESTPORT,OFF,LIQUOR/PACKAGE STORE,0,0,1.833334,0,0,0,1.833334,1,8,5,0.152777833,271.0308105
CT,45991,GROTON,OFF,LIQUOR/PACKAGE STORE,0,0,0.333333,0,0,0,0.333333,1,1,1,0.02777775,257.9402579
CT,37340,HARTFORD,ON,BAR/TAVERN,0,0.166667,0.666668,0,0,0,0.833335,1,4,4,0.069444583,261.5394769
CT,44113,BRIDGEPORT,ON,BAR/TAVERN,0,2,0,0,0,0,2,1,1,1,0.166666667,191.46
CT,70166,MONROE,OFF,LIQUOR/PACKAGE STORE,0,0,0.333334,0,0,0,0.333334,1,2,2,0.027777833,281.9394361
CT,55909,PLAINVILLE,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,191.9396161
CT,43824,NEW HAVEN,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,191.9401919
CT,35958,BARKHAMSTED,OFF,LIQUOR/PACKAGE STORE,0,0,0.333334,0,0,0,0.333334,1,2,2,0.027777833,269.9394601
CT,65778,FAIRFIELD,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,191.9401919
CT,69628,HARTFORD,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,191.9396161
CT,36909,WEST HARTFORD,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,191.9396161
CT,39156,WEST HAVEN,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,191.9396161
CT,70418,EAST HARTFORD,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,203.9402039
CT,80548,WEST HARTFORD,ON,RESTAURANT,0,1.000001,0,0,0,0,1.000001,1,3,3,0.083333417,215.9397841
CT,95666,LEDYARD,OFF,LIQUOR/PACKAGE STORE,0,0,0.333334,0,0,0,0.333334,1,2,2,0.027777833,281.9394361
CT,60260,STONINGTON,ON,RESTAURANT,0,0,1.500002,0,0,0,1.500002,1,8,7,0.125000167,269.9396401
CT,61713,BRISTOL,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,215.9402159
CT,80362,STONINGTON,ON,BAR/TAVERN,0,0,0.666666,0,0,0,0.666666,1,2,2,0.0555555,269.9402699
CT,23483,WESTPORT,ON,RESTAURANT,0,0,0.5,0,0,0,0.5,1,2,2,0.041666667,273.94
CT,24870,BRIDGEPORT,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0.333334,0,0,0,0.666667,1,3,3,0.055555583,242.9398785
CT,23309,STRATFORD,OFF,LIQUOR/PACKAGE STORE,0,0,0,0.5,0,0.333333,0.833333,1,1,1,0.069444417,423.5401694
CT,76473,NEW LONDON,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,545.9389081
CT,30327,WASHINGTON,ON,HOTEL/ MOTEL,0,0.5,0,0.333334,0,0.666667,1.500001,1,3,3,0.125000083,386.6064089
CT,35934,RIVERSIDE,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0.166667,0,0.166667,1,1,1,0.013888917,365.9392681
CT,47555,SOUTH KENT,ON,RECREATION/ ENTERTAINMENT,0,0.166667,0.333334,0,0,0,0.500001,1,2,1,0.04166675,255.9394881
CT,15703,NEW HAVEN,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,545.9389081
CT,63103,MARLBOROUGH,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,203.9395921
CT,12759,WESTPORT,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0.333333,0,0.333333,1,1,1,0.02777775,365.9403659
CT,87111,NEW MILFORD,OFF,LIQUOR/PACKAGE STORE,0,0,0.333333,0,0,0,0.333333,1,1,1,0.02777775,257.9402579
CT,40637,NEW HAVEN,ON,BAR/TAVERN,0,0,0,0,0.333333,0,0.333333,1,1,1,0.02777775,365.9403659
CT,55984,NEW HAVEN,ON,RESTAURANT,0,0,0,0,0,0.333333,0.333333,1,1,1,0.02777775,545.9405459
CT,83891,NEW CANAAN,ON,RESTAURANT,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,545.9389081
CT,14876,BRIDGEPORT,OFF,LIQUOR/PACKAGE STORE,0,0,0.5,0,0,0,0.5,1,2,1,0.041666667,257.94
CT,98108,SUFFIELD,OFF,LIQUOR/PACKAGE STORE,0,0,1,0,0,0,1,1,2,2,0.083333333,281.94
CT,72193,MONROE,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,215.9402159
CT,27816,NEW MILFORD,ON,RESTAURANT,0,1.333334,0,0,0,0,1.333334,1,6,3,0.111111167,205.4398973
CT,91007,MILLDALE,OFF,CONVENIENCE/ GAS,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,191.9396161
CT,31487,KENT,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,203.9395921
CT,33089,SHELTON,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,545.9389081
CT,81324,NORWALK,ON,RESTAURANT,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,281.9394361
CT,62581,BRIDGEPORT,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.666667,0.666667,1,1,1,0.055555583,545.939727
CT,28692,EAST WINDSOR,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0.333334,0.333334,1,2,2,0.027777833,545.9389081
CT,17233,WEST HARTFORD,OFF,LIQUOR/PACKAGE STORE,0,0.333333,0.333333,0.333333,0,0,0.999999,1,1,1,0.08333325,275.9402759
CT,21738,WINDSOR LOCKS,ON,BAR/TAVERN,0,0,2.500004,0,0,0,2.500004,1,14,8,0.208333667,273.9395617
CT,29459,VERNON ROCKVILLE,OFF,LIQUOR/PACKAGE STORE,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,281.9394361
CT,82947,NEW BRITAIN,OFF,LIQUOR/PACKAGE STORE,0,0,0.333333,0,0,0,0.333333,1,1,1,0.02777775,257.9402579
CT,29097,NEW HARTFORD,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,203.9395921
CT,28271,GUILFORD,ON,RESTAURANT,0,0,0.666667,0,0,0.666667,1.333334,1,2,2,0.111111167,404.9397975
CT,24611,COLCHESTER,OFF,LIQUOR/PACKAGE STORE,-0.166667,0,0,0,0,0,-0.166667,0,0,0,-1,-185.9396281
WI,42216,UNCLASSIFIED,NA,UNCLASSIFIED,11.333334,5,3.500001,0,0,0,19.833335,1,17,2,1,0
WI,98008,LA CROSSE,ON,BAR/TAVERN,11.166667,0,0,0,0,0.166667,11.333334,1,8,6,0.9444445,0
WI,24754,BELLEVILLE,ON,RESTAURANT,8,0,0,0,0,0,8,1,7,5,0.666666667,0
WI,43749,BROOKFIELD,ON,RESTAURANT,6.833333,1,0.166667,0,0,0,8,1,7,5,0.666666667,0
WI,71245,LAKE GENEVA,ON,BAR/TAVERN,6,0,0,0,0,0,6,1,6,5,0.5,0
WI,42784,WINNECONNE,ON,RESTAURANT,5,0,0,0,0,0,5,1,5,5,0.416666667,0
WI,22881,SHEBOYGAN,OFF,LIQUOR/PACKAGE STORE,5,3.166667,1.166667,0,0,0,9.333334,1,6,5,0.777777833,0
WI,79240,MILWAUKEE,ON,RESTAURANT,4.5,0.166667,0.166667,0,0,0.166667,5.000001,1,6,6,0.41666675,0
WI,46532,MILWAUKEE,ON,BAR/TAVERN,4.5,0,0,0,0,0,4.5,1,6,4,0.375,0
WI,21901,HOLMEN,OFF,SUPERMARKET,4.5,1.5,0,0,0,0,6,1,6,6,0.5,0
WI,91406,OAK CREEK,ON,RESTAURANT,4.333333,1,0.166667,0,0,0,5.5,1,4,4,0.458333333,0
WI,57419,MADISON,OFF,SUPERMARKET,4,3.333333,1.666667,0,0,0,9,1,7,5,0.75,0
WI,27397,MILWAUKEE,ON,RESTAURANT,4,0,0,0,0,0,4,1,2,2,0.333333333,0
WI,16301,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,3.833332,2.5,8.833334,0,0,0.333333,15.499999,1,9,7,1.291666583,0
WI,77103,OAK CREEK,OFF,LIQUOR/PACKAGE STORE,3.666667,2.666667,1,0,0,0,7.333334,1,6,5,0.611111167,0
WI,97424,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,3.666667,3,2.333333,0,0,0,9,1,2,2,0.75,0
WI,33936,MENOMONEE FALLS,OFF,SUPERMARKET,3.666666,4.666667,0,0,0,0,8.333333,1,4,4,0.694444417,0
WI,30957,ONALASKA,OFF,SUPERMARKET,3.5,2.5,0,0,0,0,6,1,4,4,0.5,0
WI,96644,MILWAUKEE,ON,RESTAURANT,3.333333,1,0.166667,0,0,0,4.5,1,4,3,0.375,0
WI,64726,MENASHA,OFF,SUPERMARKET,3,0,0,0,0,0,3,1,3,3,0.25,0
WI,70102,FOND DU LAC,ON,BAR/TAVERN,3,13.333333,0,0,0,0,16.333333,1,12,9,1.361111083,0
WI,76876,WAUKESHA,OFF,SUPERMARKET,3,3,2,0,0,0,8,1,5,5,0.666666667,0
WI,62152,KENOSHA,OFF,SUPERMARKET,3,2,2,0,0,0,7,1,1,1,0.583333333,0
WI,69854,MADISON,OFF,SMALL GROCERY STORE,2.666667,0.5,0,0,0,0,3.166667,1,3,3,0.263888917,0
WI,18057,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,2.666667,0.5,0,0,0,0,3.166667,1,3,3,0.263888917,0
WI,37805,MADISON,OFF,LIQUOR/PACKAGE STORE,2.666666,2.500001,0,0,0,0,5.166667,1,5,5,0.430555583,0
WI,17917,WAUSAU,ON,BAR/TAVERN,2.333333,2.666666,1.333333,0,0,0.166667,6.499999,1,5,4,0.541666583,0
WI,38204,SHEBOYGAN,ON,BAR/TAVERN,2.166667,0,0,0,0,0,2.166667,1,2,2,0.180555583,0
WI,96479,APPLETON,OFF,SUPERMARKET,2,1,0,0,0,0,3,1,2,2,0.25,0
WI,31218,DE PERE,OFF,LIQUOR/PACKAGE STORE,2,0,0,0,0,0,2,1,2,2,0.166666667,0
WI,13301,BURLINGTON,OFF,LIQUOR/PACKAGE STORE,2,0.833333,1,0,1,0.166667,5,1,5,5,0.416666667,0
WI,24218,WALWORTH,OFF,SUPERMARKET,2,0,0,0,0,0,2,1,2,2,0.166666667,0
WI,42062,TWIN LAKES,OFF,SUPERMARKET,2,0,0,0,0,0,2,1,2,2,0.166666667,0
WI,93227,MADISON,OFF,SUPERMARKET,2,1.166667,1.333332,0,0,0,4.499999,1,5,5,0.374999917,0
WI,62383,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,2,1,0,0,0,0,3,1,2,2,0.25,0
WI,44276,MUKWONAGO,OFF,LIQUOR/PACKAGE STORE,1.666667,1.333333,1.333333,0,0,0,4.333333,1,3,3,0.361111083,0
WI,47088,MILWAUKEE,OFF,SUPERMARKET,1.666667,1.166666,0,0,0,0,2.833333,1,7,5,0.236111083,0
WI,70293,SUSSEX,OFF,LIQUOR/PACKAGE STORE,1.666666,1,1,0,0,0,3.666666,1,3,3,0.3055555,0
WI,93427,RACINE,OFF,LIQUOR/PACKAGE STORE,1.666666,1.999999,0.999999,0,0,0,4.666664,1,5,5,0.388888667,0
WI,82320,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,1.5,8.833334,1.666666,0,0,0,12,1,9,8,1,0
WI,81099,SHEBOYGAN,OFF,SUPERMARKET,1.5,1,1,0,0,0,3.5,1,1,1,0.291666667,0
WI,83205,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,1.333334,0.333333,1.5,0,0,0,3.166667,1,2,2,0.263888917,0
WI,68303,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,1.333334,2.333333,1.333333,0,0,0,5,1,5,5,0.416666667,0
WI,23019,SHEBOYGAN,OFF,SUPERMARKET,1.333333,1,1,0,0,0,3.333333,1,3,2,0.27777775,0
WI,92254,MILWAUKEE,ON,RESTAURANT,1.333333,2,0.166667,0,0,0,3.5,1,2,2,0.291666667,0
WI,83644,MADISON,ON,RESTAURANT,1.333333,1,0.166667,0,0,0,2.5,1,1,1,0.208333333,0
WI,17582,BROOKFIELD,OFF,LIQUOR/PACKAGE STORE,1.333333,1,0,0,0,0,2.333333,1,1,1,0.194444417,0
WI,97861,MILWAUKEE,ON,RESTAURANT,1.333333,1,0.166667,0,0,0,2.5,1,1,1,0.208333333,0
WI,25266,MADISON,OFF,LIQUOR/PACKAGE STORE,1.166667,2.833333,0.666667,0,0,0.500001,5.166668,1,5,5,0.430555667,0
WI,77717,MILWAUKEE,ON,BAR/TAVERN,1.166667,0.166667,0,0,0,0,1.333334,1,2,1,0.111111167,0
WI,54017,PEWAUKEE,ON,BAR/TAVERN,1.166667,0,0,0,0,0,1.166667,1,2,2,0.09722225,0
WI,57314,CUDAHY,OFF,LIQUOR/PACKAGE STORE,1.166667,0,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,95768,UNION GROVE,OFF,LIQUOR/PACKAGE STORE,1.166667,1.166667,0,0,0,0,2.333334,1,1,1,0.1944445,0
WI,85748,LA CROSSE,ON,BAR/TAVERN,1.166667,0,0,0,0,0,1.166667,1,2,2,0.09722225,0
WI,34616,MADISON,ON,BAR/TAVERN,1.166666,0,0,0,0,0,1.166666,1,1,1,0.097222167,0
WI,25390,MENOMONEE FALLS,ON,RESTAURANT,1.166666,0,0,0,0,0,1.166666,1,1,1,0.097222167,0
WI,32476,WISCONSIN DELLS,OFF,LIQUOR/PACKAGE STORE,1.166666,0.5,0,0,0,0,1.666666,1,5,4,0.138888833,0
WI,79239,KENOSHA,OFF,LIQUOR/PACKAGE STORE,1.166666,0,0,0,0,0,1.166666,1,1,1,0.097222167,0
WI,77429,NEW LONDON,OFF,SUPERMARKET,1,0,0,0,0,0,1,1,1,1,0.083333333,0
WI,59945,MILWAUKEE,ON,RESTAURANT,1,0,1.166667,0,0,0,2.166667,1,2,2,0.180555583,0
WI,31842,MADISON,OFF,LIQUOR/PACKAGE STORE,1,1,0,0,0,0,2,1,2,2,0.166666667,0
WI,79122,MADISON,OFF,LIQUOR/PACKAGE STORE,1,0,0,0,0,0,1,1,1,1,0.083333333,0
WI,75894,MILWAUKEE,ON,BAR/TAVERN,1,0,0,0,0,0,1,1,1,1,0.083333333,0
WI,40998,WALES,ON,RESTAURANT,1,1.333334,0.5,0,0,0,2.833334,1,2,2,0.236111167,0
WI,41458,KENOSHA,OFF,SUPERMARKET,1,1,1,0,0,0,3,1,1,1,0.25,0
WI,46140,COLGATE,ON,BAR/TAVERN,1,0,0,0,0,0,1,1,1,1,0.083333333,0
WI,36600,MADISON,ON,BAR/TAVERN,1,0.666667,0.666667,0,0,0,2.333334,1,1,1,0.1944445,0
WI,30134,FRANKSVILLE,OFF,LIQUOR/PACKAGE STORE,1,0.666667,0.666667,0,0,0,2.333334,1,1,1,0.1944445,0
WI,74265,FOND DU LAC,OFF,LIQUOR/PACKAGE STORE,1,0.5,0,0,0,0,1.5,1,2,2,0.125,0
WI,45461,MIDDLETON,OFF,LIQUOR/PACKAGE STORE,1,0.5,0.5,0,0,0,2,1,2,2,0.166666667,0
WI,90040,MADISON,ON,BAR/TAVERN,1,0,0,0,0,0,1,1,1,1,0.083333333,0
WI,46603,RACINE,OFF,LIQUOR/PACKAGE STORE,1,0.666667,0.666667,0,0,0,2.333334,1,1,1,0.1944445,0
WI,24519,ELKHORN,OFF,CONVENIENCE/ GAS,0.833334,0,0.333333,0,0,0,1.166667,1,1,1,0.09722225,0
WI,23399,MADISON,ON,BAR/TAVERN,0.833333,2.166667,0.166667,0,0,0,3.166667,1,3,3,0.263888917,0
WI,43154,SCHOFIELD,OFF,LIQUOR/PACKAGE STORE,0.833333,0.666666,0.333333,0,0.5,0.333333,2.666665,1,3,3,0.222222083,0
WI,86295,APPLETON,ON,BAR/TAVERN,0.666667,0,1,0,0,0,1.666667,1,4,4,0.138888917,0
WI,24843,KENOSHA,OFF,SMALL GROCERY STORE,0.666667,0.5,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,91255,GREEN BAY,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.5,0,0,0.166667,2.000001,1,1,1,0.16666675,0
WI,12966,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0.666667,0.5,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,55910,GREEN BAY,OFF,LIQUOR/PACKAGE STORE,0.666667,0.666667,0.5,0,0,0.166667,2.000001,1,1,1,0.16666675,0
WI,24033,MILWAUKEE,ON,BAR/TAVERN,0.666667,0.5,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,80307,HARTLAND,ON,BAR/TAVERN,0.666666,0.666666,0,0,0,0,1.333332,1,2,1,0.111111,0
WI,30051,MILWAUKEE,ON,BAR/TAVERN,0.666666,0.5,0,0,0,0,1.166666,1,1,1,0.097222167,0
WI,39782,MADISON,OFF,LIQUOR/PACKAGE STORE,0.5,0.5,0.166667,0,0,0,1.166667,1,1,1,0.09722225,0
WI,34527,MADISON,ON,RESTAURANT,0.5,0.5,0.166667,0,0,0,1.166667,1,1,1,0.09722225,0
WI,11292,SHAWANO,ON,RESTAURANT,0.5,0,0.5,0,0,0,1,1,1,1,0.083333333,0
WI,14775,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0.5,0.333333,0.333333,0,0,0,1.166666,1,1,1,0.097222167,0
WI,23491,GREEN BAY,ON,BAR/TAVERN,0.5,0.5,0,0,0,0,1,1,1,1,0.083333333,0
WI,82977,MILWAUKEE,ON,RESTAURANT,0.5,2,0,0,0,0,2.5,1,3,3,0.208333333,0
WI,94358,MILWAUKEE,ON,RESTAURANT,0.5,0.666667,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,22561,WAUSAU,ON,RESTAURANT,0.333334,23.833334,0.333334,0,0,0.333334,24.833336,1,17,6,2.069444667,0
WI,71991,MADISON,ON,BAR/TAVERN,0.333334,0,0,0,0,0,0.333334,1,2,2,0.027777833,0
WI,64271,HUDSON,ON,RESTAURANT,0.333334,0.333333,0,0,0,0,0.666667,1,2,2,0.055555583,0
WI,45901,MILWAUKEE,ON,BAR/TAVERN,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,0
WI,78832,WAUKESHA,OFF,LIQUOR/PACKAGE STORE,0.333333,0,2,0,0,0,2.333333,1,1,1,0.194444417,0
WI,68415,MUSKEGO,ON,BAR/TAVERN,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,0
WI,94099,ELKHORN,ON,RECREATION/ ENTERTAINMENT,0.333333,0.333333,0.333333,0,0,0.166667,1.166666,1,1,1,0.097222167,0
WI,16492,BELOIT,ON,RESTAURANT,0.333333,0.333333,0.333333,0,0,0,0.999999,1,1,1,0.08333325,0
WI,80014,KAUKAUNA,ON,BAR/TAVERN,0.333333,0,0,0,0,0,0.333333,1,1,1,0.02777775,0
WI,97339,MARSHFIELD,ON,RESTAURANT,0.333333,3,0,0,0,0,3.333333,1,2,2,0.27777775,0
WI,29369,ELKHORN,ON,HOTEL/ MOTEL,0.166667,0,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,11566,LA CROSSE,ON,BAR/TAVERN,0.166667,2.666665,0,0,0,0,2.833332,1,9,7,0.236111,0
WI,79493,LA CROSSE,OFF,SUPERMARKET,0.166667,0.166667,0,0,0,0,0.333334,1,1,1,0.027777833,0
WI,31351,SHEBOYGAN,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0,0,0,0.500001,1,1,1,0.04166675,0
WI,64502,SHEBOYGAN,ON,BAR/TAVERN,0.166667,0.166667,0.166667,0,0,0,0.500001,1,1,1,0.04166675,0
WI,79309,MADISON,ON,RESTAURANT,0.166667,0,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,48249,MADISON,ON,BAR/TAVERN,0.166667,0.166667,0,0,0,0,0.333334,1,2,1,0.027777833,0
WI,42827,SHEBOYGAN,ON,BAR/TAVERN,0.166667,0.166667,0,0,0,0,0.333334,1,1,1,0.027777833,0
WI,12371,BROOKFIELD,ON,BAR/TAVERN,0.166667,0,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,84348,GILLETT,ON,RESTAURANT,0.166667,0.166667,0.166667,0,0,0,0.500001,1,1,1,0.04166675,0
WI,12454,MILWAUKEE,ON,BAR/TAVERN,0.166667,0,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,37973,RIVER FALLS,OFF,LIQUOR/PACKAGE STORE,0.166667,0.333333,0.333333,0,0,0.333333,1.166666,1,1,1,0.097222167,0
WI,88841,HUDSON,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,91825,MILWAUKEE,ON,BAR/TAVERN,0,0,0,0,0,0.333333,0.333333,1,1,1,0.02777775,0
WI,85574,SHEBOYGAN,OFF,LIQUOR/PACKAGE STORE,0,0,0,0,0,0,0,1,1,1,0,0
WI,99848,OSHKOSH,OFF,SMALL GROCERY STORE,0,1,2,0,0,0,3,1,2,2,0.25,0
WI,31504,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0,1.166667,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,33256,WATERFORD,ON,BAR/TAVERN,0,0.166667,0.166667,0,0,0.166667,0.500001,1,1,1,0.04166675,0
WI,25075,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0,1.166667,0,0,0,0,1.166667,1,1,1,0.09722225,0
WI,94468,STURGEON BAY,ON,HOTEL/ MOTEL,0,0.5,0.5,0,0,0,1,1,1,1,0.083333333,0
WI,55011,MADISON,ON,RESTAURANT,0,4,0,0,0,0,4,1,3,2,0.333333333,0
WI,51624,LA CROSSE,ON,RESTAURANT,0,0.500001,0,0,0,0,0.500001,1,3,3,0.04166675,0
WI,87523,EAU CLAIRE,ON,BAR/TAVERN,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,0
WI,70568,SHAWANO,OFF,SMALL GROCERY STORE,0,0,1,0,0,0,1,1,1,1,0.083333333,0
WI,40925,MILWAUKEE,ON,HOTEL/ MOTEL,0,0,0,0,50.5,3.5,54,1,4,3,4.5,0
WI,42591,LAKE GENEVA,ON,BAR/TAVERN,0,0,0,0,0,0.166667,0.166667,1,1,1,0.013888917,0
WI,42329,LA CROSSE,ON,BAR/TAVERN,0,0.5,0,0,0,0,0.5,1,1,1,0.041666667,0
WI,61157,MILWAUKEE,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,45080,LAKE GENEVA,ON,RESTAURANT,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,0
WI,47217,MILWAUKEE,ON,RESTAURANT,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,53879,LA CROSSE,ON,RECREATION/ ENTERTAINMENT,0,0,0.666667,0,0,0,0.666667,1,3,3,0.055555583,0
WI,47311,MALONE,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,52498,DELAVAN,ON,RESTAURANT,0,0,0.166667,0,0,0.166667,0.333334,1,1,1,0.027777833,0
WI,99047,FOND DU LAC,ON,RESTAURANT,0,1,0,0,0,0,1,1,1,1,0.083333333,0
WI,36946,GREENDALE,ON,RESTAURANT,0,0.5,0.333333,0,0,0.166667,1,1,1,1,0.083333333,0
WI,73371,SHEBOYGAN,ON,BAR/TAVERN,0,0.833333,1.333333,0,0,0,2.166666,1,2,2,0.1805555,0
WI,92840,ASHLAND,ON,RESTAURANT,0,0,0.166667,0,0,0,0.166667,1,1,1,0.013888917,0
WI,84993,OSHKOSH,ON,RESTAURANT,0,0.5,0.5,0,0,0,1,1,1,1,0.083333333,0
WI,99458,MILWAUKEE,OFF,LIQUOR/PACKAGE STORE,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,39899,ELKHART LAKE,ON,RESTAURANT,0,5.500001,0,0,0,0,5.500001,1,10,5,0.458333417,0
WI,83032,SHEBOYGAN,ON,BAR/TAVERN,0,0.166667,0,0,0,0,0.166667,1,1,1,0.013888917,0
WI,40235,WAUSAU,ON,HOTEL/ MOTEL,0,0.333333,0,0,0,0,0.333333,1,1,1,0.02777775,0
NH,72348,CONCORD,OFF,LIQUOR/PACKAGE STORE,171,90,0,0,0,0,261,1,101,11,21.75,203.7444828
AR,26798,LITTLE ROCK,ON,RESTAURANT,11.333336,0,0,0,0,0,11.333336,1,31,12,0.944444667,119.3461484
AR,89953,ROGERS,OFF,LIQUOR/PACKAGE STORE,7,5,1,2,0,1,16,1,5,5,1.333333333,220.799375
AR,13708,BENTON,OFF,LIQUOR/PACKAGE STORE,6,2,1,1,0,0.166667,10.166667,1,7,5,0.84722225,214.0062225
AR,77705,NORTH LITTLE ROCK,OFF,LIQUOR/PACKAGE STORE,5,2,0,0,0,0,7,1,6,5,0.583333333,200.3971429
AR,61842,FORT SMITH,OFF,LIQUOR/PACKAGE STORE,5,6,2,0,0,0,13,1,4,4,1.083333333,190.2461538
AR,10083,ARKADELPHIA,OFF,LIQUOR/PACKAGE STORE,5,0,0,0,0,0,5,1,5,5,0.416666667,193.8
AR,69273,LITTLE ROCK,ON,RESTAURANT,4.999999,5.499998,3.5,0,0,0,13.999997,1,26,12,1.166666417,199.4886142
AR,45819,LITTLE ROCK,ON,BAR/TAVERN,4.499999,0.333334,0,0,0,0,4.833333,1,9,8,0.40277775,153.875183
AR,10563,LITTLE ROCK,ON,RESTAURANT,4.499997,2.833333,0,0,0,0,7.33333,1,19,11,0.611110833,138.246881
AR,43239,BENTON,OFF,LIQUOR/PACKAGE STORE,4,1,0,0,0,0.333333,5.333333,1,6,5,0.444444417,221.4731388
AR,83216,DAMASCUS,OFF,LIQUOR/PACKAGE STORE,4,2,1,0,0,0,7,1,7,7,0.583333333,220.18
AR,33650,LITTLE ROCK,OFF,LIQUOR/PACKAGE STORE,4,2,0,0,0,1,7,1,4,4,0.583333333,222.7257143
